reply_id,text,news_source
9.44114990021145E+017,I don et fush an my iq is throo the rufe ,NR00130
9.43900344739824E+017,I get them from vital choice no affiliation ,NR00130
9.44184297493357E+017,I hate correlational research that pops up on social media this is not causality ,NR00130
9.43947969807577E+017,I never consume fish and I am just fine,NR00130
9.46509182009729E+017,I think there is something fishy here ,NR00130
9.43876073028276E+017,i wish i liked any seafood ,NR00130
9.44273754758119E+017,I wonder at what point eating more fish stops adding benefit I think I consume too much fish More like 3 5 times a week ,NR00130
9.43911629468701E+017,I wonder what other factors could figure in Guessing most homes serving fish have more attentive p,NR00130
9.43889344514769E+017,I wonder what the parents lifestyles are in these studies Monkey see Monkey do for the most part ,NR00130
9.43913926688899E+017,If one developmental disabled is in either study the score is thrown way off These studies are all,NR00130
9.46822866699514E+017,Im pretty sure thats not a fish being consumed ,NR00130
9.44622353505333E+017,Is it because some cultures who happen to eat more fish are disciplined or is it because of fish ,NR00130
9.43875354212688E+017,Is it really the fish Or the social and economic background of the children who eat it ,NR00130
9.4394909027414E+017,Is it the fish or might it be so that families that consume fish more often are from a higher soci,NR00130
9.4387625929735E+017,Is there a good supplement replacement for those who dont eat fish ,NR00130
9.44141909030818E+017,Its a shame we are dumping billions of kilos of plastic our oceans at the rate we are dumping plas,NR00130
9.43892812956951E+017,Knew there was a reason Im slow i hate fish,NR00130
9.44238525511356E+017,Maybe so But this may be because fish can be expensive and therefore children from more wealthy ba,NR00130
9.44428739152277E+017,My kids eat rocks,NR00130
9.43932594776818E+017,My kids its worth it ,NR00130
9.44008938009194E+017,Now is fish the cause or just a protruding variable I see people running to buy fish sticks and t,NR00130
9.44003467718287E+017,Oh cool ,NR00130
9.4530967081359E+017,Re animal proteins leading to cancer as per the comprehensive China study from the 80s Does that include fish as well ,NR00130
9.43946805242417E+017,Similar cognitive outcomes seen in epi studies when looking at omega 3 levels Ever measure your,NR00130
9.4401353429121E+017,So can I now get disability checks for being allergic to all fish seafood ,NR00130
9.47137763564024E+017,So is the gif telling us that fish who consume mammals sleep better and have higher IQs too ,NR00130
9.43900957913387E+017,So my mothers insistence on those Friday tuna sandwiches was actually a good thing Hmmm ,NR00130
9.48512395181294E+017,Thanks Not my area but thats what I thought re causality ,NR00130
9.44649760878813E+017,That is a complete crock of sh t Theres no basis for that statement You are a quack ,NR00130
9.4394334887168E+017,Thats the dumbest thing Ive heard all day ,NR00130
9.43887714956599E+017,The benefits do not outweigh the detriments of increasing a childs risk to methylmercury poisoning,NR00130
9.43957629151277E+017,Then its a good thing IQ tests are completely invalid and biased ,NR00130
9.44593077037134E+017,These stats sound FISHY,NR00130
9.43925196947378E+017,They r called asians,NR00130
9.43911391341228E+017,This seems a bit fishy ,NR00130
9.44621031771304E+017,This smells like correlation ,NR00130
9.43899165079278E+017,This study does not establish causation However confounders such as gender fathers education mo,NR00130
9.43899821412438E+017,This study does not establish causation it did account for confounders such as gender fathers amp moth,NR00130
9.44286648988299E+017,Unfortunately the down sides of fish based on the toxin levels is scary Read Dr Michael Gregers re,NR00130
9.43915429226979E+017,Variables be a lurkin ,NR00130
9.4461968112563E+017,Want your kids to be smarter and sleep better Feed them more fis,NR00130
9.48288355585884E+017,Weekly What if you have kids begging for seafood 3 5 times a week RIPmywallet,NR00130
9.5768096878096E+017,What about all that Fukushima radiation thats in the worlds oceans Cant be healthy to consume ,NR00130
9.44238606364873E+017,what about oil vs direct consumption krill oil vs fish oil ,NR00130
9.43899968577741E+017,What do you do if you find the flavor or texture of fish gross amp off putting ,NR00130
9.44664129767461E+017,What fish we talking about The radioactive Fukishima kind or the BP filled to the gills kind ,NR00130
9.43896129246237E+017,What is the name of the company that you get your roe eggs from Heard you on Rogan,NR00130
9.44225163628905E+017,Yeah but children who are vegan can fly,NR00130
9.44459550630937E+017,Yeah fancy and if a frog had wings it wouldnt bump its ass when it hopped FunFacts,NR00130
9.46821264194327E+017,You dont like fish ,NR00130
9.48448351435059E+017, sheffielduni unibirmingham uniofeastanglia Osteoporosis is a very disabling condition Screening is,NR00131
9.45920759737745E+017,FLS primary prevention and falls assessment is the way forward icares SWBH OsteoporosisSoc loveyourbones,NR00131
1.07074682463642E+018,meaningless study,NR00134
9.41008107714511E+017,Big Pharma however will not approve of this plan ,NR00135
9.41007742361391E+017,I have a cure for our unemployed green loving millennials living in their parents house We can set,NR00135
9.42080931430617E+017,The best thing HIV patients can do is recognize that the HIV test is a total fraud and avoid anything by big pharma ,NR00135
1.12970328411626E+018, BarryCPearson Botanygeek banjaxed mum StickmanBleedin SBakerMD drnickgreiner KetoDocCLT zoeharcombe,NR00137
1.12970200257178E+018, Botanygeek banjaxed mum StickmanBleedin SBakerMD drnickgreiner mrc314 KetoDocCLT zoeharcombe,NR00137
1.12970649616873E+018, Botanygeek banjaxed mum StickmanBleedin SBakerMD drnickgreiner mrc314 KetoDocCLT zoeharcombe This,NR00137
9.41058787712086E+017, DiabetesUK I am following this all the way from Wichita KS USA My husband and I will be purchasi,NR00137
9.38454453811909E+017, DiabetesUK What implication this has on insurance cost for diabetic patient I guess they be consi,NR00137
1.068985681849E+018, DonnellyDan tomwilliams1974 AgnesAyton DrAseemMalhotra SkyNews SophyRidgeSky lowcarbGP,NR00137
1.17694981551685E+018, DrDuaneRD Thanks DrDuaneRD A great webinar and good to hear an update for an area that is not my,NR00137
1.06900349044856E+018, MikeWM tomwilliams1974 AgnesAyton DrAseemMalhotra SkyNews SophyRidgeSky lowcarbGP tom watson,NR00137
1.06918394701436E+018, MikeWM tomwilliams1974 AgnesAyton DrAseemMalhotra SkyNews SophyRidgeSky lowcarbGP tom watson,NR00137
1.06899198548112E+018, ProfTimNoakes DonnellyDan tomwilliams1974 DrAseemMalhotra SkyNews SophyRidgeSky lowcarbGP,NR00137
1.0691497971338E+018, ProfTimNoakes MikeWM tomwilliams1974 AgnesAyton DrAseemMalhotra SkyNews SophyRidgeSky,NR00137
1.06931104401374E+018, ProfTimNoakes MikeWM tomwilliams1974 AgnesAyton DrAseemMalhotra SkyNews SophyRidgeSky,NR00137
1.06916517934526E+018, ProfTimNoakes MikeWM tomwilliams1974 DrAseemMalhotra SkyNews SophyRidgeSky lowcarbGP,NR00137
1.07915313138735E+018, RickDaymd CNN Exactly Ive ran on people with rotting toes with sugars in the 500s Diabetic Me ,NR00137
1.07916462896447E+018, RickDaymd CNN I didnt know people went that long without healthcare in the case of diabetes but jeez ,NR00137
1.16094780498397E+018,Amazing Gillian Not wanting to lose your eyesight of legs definitely sound like strong motivators T,NR00137
2.83480439220474E+017,Dont be a pussy Eat them anyway ,NR00137
9.38378957061313E+017,Given the substantial interest in this by patients and public should this not be made open access DUK research,NR00137
2.83477778282734E+017,grr,NR00137
9.38752147482653E+017,Hi Manishk I would suggest asking that question to your insurance provider since it would depend on a,NR00137
2.83477760553402E+017,why the fuck did i read this there goes my apetite,NR00137
1.03702725690284E+018,yep when first diag as a pre had to fight hcp to get bg testing gear Hcp seem to want more td2 Glad i refused their ed,NR00137
1.03736058884488E+018,Yes I would agree ,NR00137
1.03701165890279E+018,Yes lots of money ,NR00137
1.03710447773469E+018,Yes we dont take prediabetes seriously enough Prediabetes can cause damage as well ,NR00137
9.3953741357525E+017, fsgpmt Just presented RSNA it will be published soon,NR00138
9.3951350718319E+017, napoli dr Where can I read the paper ,NR00138
9.3600637184929E+017, Telegraph anitagomes Is this treatment available in India Pls let me know ,NR00138
9.36008921889862E+017, Telegraph bengoldacre I suspect that the author is applying for a grant or for promotion Wait for th,NR00138
9.36006992052793E+017,Heroin,NR00138
9.36006381391499E+017,Paging bengoldacre and david colquhoun Where does one start with this ,NR00138
9.36021241391182E+017,Really Cures ,NR00138
9.3634547546427E+017,Sounds good will look forward to that When my back goes into spasm Im stuck for up to three weeks bef,NR00138
9.36012336053105E+017,This is incredible ,NR00138
9.34337813700645E+017, medical xpress I wonder how many people will now believe that a traditional cinnamon flavoured Ch,NR00140
9.34168962308477E+017, medical xpress Its a good treat for the kids as well,NR00140
9.34174680553943E+017, medical xpress Mmm Really fab in lowcarb dark chocolate cakes too ,NR00140
9.34171649171173E+017, medical xpress Supposed to be good for colds and excellent added to the sloe gin spice mix,NR00140
9.34174218840887E+017, medical xpress We use it as a healthy alternative to sugar here ,NR00140
9.34167510622106E+017, medical xpress Wee word of warning too much can also cause perioral dermetitus I was taking a,NR00140
9.34173887562166E+017, medical xpress Weve always eaten a lot of cinnamon here amp never had any problems but always,NR00140
9.34344681114268E+017, medical xpress Who knows It certainly cant do any harm anyway as it inhibits enzymes that play a role,NR00140
9.35325196575224E+017,Cinnamon is medicinal Cinnamon has been used along with ground cloves to shorten colds treat nausea,NR00140
9.88788915959157E+017,Cinnamon is my favorite thing in the world ,NR00140
9.3369498137779E+017,I love it ,NR00140
9.33850986011136E+017,Im liking this one Thanks for posting Lookout cinnamon toast here I come ,NR00140
9.40623744095138E+017,Thanks for the RT support ,NR00140
9.4057845245705E+017,Thanks for the shares ,NR00140
9.79455234383794E+017,And this study has enough statistical power to validate effect sizes given that the comparisons had no cont,NR00141
9.79461177561448E+017,Depends on whetether the control group consists of a complete spectrum of subjects with all kinds of heart,NR00141
9.79495719513088E+017,Great ,NR00141
9.30860212445205E+017,Increased risk of prostate cancer in men ,NR00143
9.29919398562763E+017,DiaMedica cracked the KLK1 code and is able to synthesize it cheaply Initiation of phase 2 trial for stro,NR00144
9.29343956621627E+017,in NEJM Clot removal up to 24 hours after stroke gt significantly reduced disability for properly selected patients DAWNtrial,NR00144
9.29343534897009E+017,Standard guidelines for stroke treatment currently recommend clot removal only within 6 hours of stroke onset DAWNtrial,NR00144
9.27925916184977E+017,you do know that the bugs will just mutate to avoid teixobactin its a terrible cycle ,NR00148
9.91538048889377E+017,Agree completely on the fresh air part I try to divide my time equally between cardio and resistanc e training ,NR00149
9.28416327785628E+017,I do agree Because I know if I continue to do my daily push ups and or lift some weights my muscle wi,NR00149
9.91242236221383E+017,Must admit cardio is still what gives me the biggest buzz nothing beats a good 7 miler or 60 laps in,NR00149
9.28945000657846E+017,That looks interesting really looking forward to seeing the back of the MS curse,NR00150
9.22700965941318E+017,so superb Congress Mr Mrs,NR00153
